,year,month,day,country,title,text,hazard-category,product-category,hazard,product
4655,2020,12,4,uk,Lactalis Nestlé Chilled Dairy UK recalls Nescafé Shakissimo Espresso Latte because of contamination with cleaning solution,"Lactalis Nestlé Chilled Dairy UK recalls a batch of Nescafé Shakissimo Espresso Latte 190ml because of contamination with residues of a cleaning solution. Product details Nescafé Shakissimo Espresso Latte Pack size 190ml Use by 26 January 2021 Risk statement The product has been contaminated with cleaning solution containing hydrogen peroxide which may make the product unsafe to drink. Action taken by the company Lactalis Nestlé Chilled Dairy UK is recalling the above product. Point of sale notices will be displayed in all retail stores that are selling this product. These notices explain to customers why the product is being recalled and tell them what to do if they have bought the product. Please see the attached notice. Customer notice: Lactalis Nestle Chilled Dairy UK recalls Nescafe Shakissimo Es… Our advice to consumers If you have bought the above product do not drink it. Instead, return it to the store from where it was bought for a full refund. About product recalls and withdrawals If there is a problem with a food product that means it should not be sold, then it might be 'withdrawn' (taken off the shelves) or 'recalled' (when customers are asked to return the product). The FSA issues Product Withdrawal Information Notices and Product Recall Information Notices to let consumers and local authorities know about problems associated with food. In some cases, a 'Food Alert for Action' is issued. This provides local authorities with details of specific action to be taken on behalf of consumers. Ref: FSA-PRIN-59-2020 Subscribe to news and alerts
Lactalis Nestlé Chilled Dairy UK recalls a batch of Nescafé Shakissimo Espresso Latte 190ml because of contamination with residues of a cleaning solution. Product details Nescafé Shakissimo Espresso Latte Pack size 190ml Use by 26 January 2021 Risk statement The product has been contaminated with cleaning solution containing hydrogen peroxide which may make the product unsafe to drink. Action taken by the company Lactalis Nestlé Chilled Dairy UK is recalling the above product. Point of sale notices will be displayed in all retail stores that are selling this product. These notices explain to customers why the product is being recalled and tell them what to do if they have bought the product. Please see the attached notice. Customer notice: Lactalis Nestle Chilled Dairy UK recalls Nescafe Shakissimo Es… Our advice to consumers If you have bought the above product do not drink it. Instead, return it to the store from where it was bought for a full refund. About product recalls and withdrawals If there is a problem with a food product that means it should not be sold, then it might be 'withdrawn' (taken off the shelves) or 'recalled' (when customers are asked to return the product). The FSA issues Product Withdrawal Information Notices and Product Recall Information Notices to let consumers and local authorities know about problems associated with food. In some cases, a 'Food Alert for Action' is issued. This provides local authorities with details of specific action to be taken on behalf of consumers. Ref: FSA-PRIN-59-2020 Subscribe to news and alerts",chemical,non-alcoholic beverages,other not classified chemical hazards,coffee drink
4658,2020,12,8,hk,Kinds of paste from Singapore may contain allergen (fish),"Kinds of paste from Singapore may contain allergen (fish) Issue Date 8.12.2020 Source of Information Singapore Food Agency (SFA) Food Product Paste imported from Singapore Product Name and Description Product name: Sambal Belachan Chilli Paste Brand: Kwong Cheong Thye Place of origin: Singapore Importer: Tropical Trading Company Net weight: 230 grams and 1 kilogram Best-before dates: November 27, 2021 (for 230g), and July 9, 2022 (for 1kg) Product name: Laksa Paste Brand: Kwong Cheong Thye Place of origin: Singapore Importer: Tropical Trading Company Net weight: 1kg Best-before date: May 29, 2022 Product name: Crispy Chilli Brand: Kwong Cheong Thye Place of origin: Singapore Importer: Tropical Trading Company Net weight: 230g Best-before date: November 22, 2021 Reason For Issuing Alert The Centre for Food Safety (CFS) through its Food Incident Surveillance System, has earlier noted a notice issued by the Singapore Food Agency (SFA) that some kinds of paste imported from Singapore are being recalled as the products may contain fish but it is not declared on the products' food labels. The importer concerned has initiated a recall earlier according to the CFS' instructions. Upon follow-up investigation, the CFS learned from the SFA that some other batches of the same kinds of paste with the same problem have been exported to Hong Kong. The CFS immediately contacted the relevant local importer for follow-up. Action Taken by the Centre for Food Safety Investigation found that an importer, Tropical Trading Company, had imported some of the affected products into Hong Kong. The CFS immediately contacted the importer concerned for follow-up. The importer has initiated a recall according to the CFS' instructions. The CFS will alert the trade to the incident and will continue to follow up and take appropriate action. Advice to the Trade Stop using or selling the affected products immediately should they possess them. Advice to Consumers Consumers who are allergic to fish to stop consuming the products concerned. People should seek medical treatment if they feel unwell after consuming them. Further Information The CFS press release Enquiries about the recall can be made to the hotline at 2366 8606 during office hours. Centre for Food Safety Food and Environmental Hygiene Department 2020-12-8 Back",allergens,"soups, broths, sauces and condiments",fish and products thereof,chilli paste
4660,2020,12,9,ie,Patulin in apple juice by Castlewood Farm from Ireland,"Recall of a Batch of Castlewood Farm Organic Apple Juice due to an Elevated Level of Patulin Wednesday, 9 December 2020 Summary Category 1: For Action Alert Notification: 2020.95 Product: Castlewood Farm Organic Apple Juice; pack size 750ml Batch Code: Best Before October 2021 Country Of Origin: Ireland Message: Castlewood Farm is recalling the above batch of its Organic Apple Juice due to an elevated level of patulin.  Patulin is a toxic contaminant produced naturally by a number of moulds found in and on fruit. Point-of-sale recall notices will be displayed in stores supplied with the implicated batch. Nature Of Danger: While patulin does not present an immediate risk to consumers, its presence is unacceptable and long-term consumption could cause an effect on human health. If consumed in large quantities over a period of time, patulin may cause damage to the immune system, nervous system and gastrointestinal tract. Action Required: Manufacturers, wholesalers, distributors, caterers & retailers: Retailers are requested to remove the implicated batch from sale and to display a point-of-sale recall notice in stores where the affected batch was sold. Consumers: Consumers are advised not to consume the implicated batch.
Recall of a Batch of Castlewood Farm Organic Apple Juice due to an Elevated Level of Patulin Wednesday, 9 December 2020 Summary Category 1: For Action Alert Notification: 2020.95 Product: Castlewood Farm Organic Apple Juice; pack size 750ml Batch Code: Best Before October 2021 Country Of Origin: Ireland Message: Castlewood Farm is recalling the above batch of its Organic Apple Juice due to an elevated level of patulin.  Patulin is a toxic contaminant produced naturally by a number of moulds found in and on fruit. Point-of-sale recall notices will be displayed in stores supplied with the implicated batch. Nature Of Danger: While patulin does not present an immediate risk to consumers, its presence is unacceptable and long-term consumption could cause an effect on human health. If consumed in large quantities over a period of time, patulin may cause damage to the immune system, nervous system and gastrointestinal tract. Action Required: Manufacturers, wholesalers, distributors, caterers & retailers: Retailers are requested to remove the implicated batch from sale and to display a point-of-sale recall notice in stores where the affected batch was sold. Consumers: Consumers are advised not to consume the implicated batch.",chemical,non-alcoholic beverages,patulin,apple juice
4662,2020,12,10,ca,Imperial Flavours brand Chocolate Chips recalled due to pieces of metal,"Notification - Imperial Flavours brand Chocolate Chips recalled due to pieces of metal From: Canadian Food Inspection Agency Recall / advisory date: December 10, 2020 Reason for recall / advisory: Extraneous Material Hazard classification: Class 2 Company / Firm: Imperial Flavours Inc. Distribution: Ontario Extent of the distribution: Warehouse Reference number: 14147 Contents Affected products Public enquiries and media Affected products Brand Name Common Name Size UPC Code(s) on Product Reason for Recall Imperial Flavours Choc. Chips 10000CT Semi Sweet 20 kg None LOT#; 0126620, 0127220, and 0127520 Extraneous Material - Harmful - Metal Public enquiries and media Public enquiries Toll-free: 1-800-442-2342 (Canada and U.S.) Telephone: 1-613-773-2342 (local or international) Email: cfia.enquiries-demandederenseignements.acia@canada.ca Media relations Telephone: 613-773-6600 Email: cfia.media.acia@canada.ca Report a problem on this page Date modified: 2020-12-16",foreign bodies,"cocoa and cocoa preparations, coffee and tea",metal fragment,chocolate chips
4663,2020,12,10,hk,CFS urges public not to consume two kinds of sesame oil from Italy with possible presence of ethylene oxide,"CFS urges public not to consume two kinds of sesame oil from Italy with possible presence of ethylene oxide The Centre for Food Safety (CFS) of the Food and Environmental Hygiene Department today (December 10) urged the public not to consume two kinds of sesame oil imported from Italy because the products concerned were found with a possible carcinogenic substance, ethylene oxide. The trade should stop using or selling the products concerned immediately if they possess them. Details of the products are as follows:  Product name: Organic sesame oil  Brand: Clearspring  Place of origin: Italy  Net weight: 500ml per bottle  Importer: Awesome Foods Limited  Best-before date: October 6, 2021  Product name: Organic toasted sesame oil  Brand: Clearspring  Place of origin: Italy  Net weight: 500ml per bottle  Importer: Awesome Foods Limited  Best-before date: October 9, 2021 A spokesman for the CFS said, ""The CFS received a notification from the Rapid Alert System for Food and Feed (RASFF) of the European Commission that the above-mentioned products were found with a possible carcinogenic substance, ethylene oxide, and are being recalled. According to the information provided by the RASFF, the affected products have been imported into Hong Kong. Upon learning of the incident, the CFS immediately contacted the local importer concerned for follow-up."" A preliminary investigation found that importer Awesome Foods Limited had imported some of the affected products into Hong Kong. The importer has removed them from shelves, stopped the sale of the affected products according to the CFS' instructions and has initiated a recall. Enquiries about the recall can be made to the hotline at 3956 9759 during office hours. The spokesman urged consumers not to consume the affected products if they have bought any. The trade should also stop using or selling the products concerned immediately if they possess them. The CFS will alert the trade to the incident, continue to follow up and take appropriate action. An investigation is ongoing.   Ends/Thursday, December 10, 2020",chemical,fruits and vegetables,unauthorised substance ethylene oxide,sesame oil
4664,2020,12,10,uk,Lakeland recalls Flower &amp; White Bake On Strong White Bread Flour because of undeclared wheat (gluten).,"Lakeland is recalling Flower & White, Bake On Strong White Bread Flour because it contains wheat (gluten). A limited batch of this product was mislabelled as gluten free on the rear of the packet. This means the product is a possible health risk for anyone with an allergy or intolerance to wheat or gluten. Product details Flower & White, Bake On Strong White Bread Flour Pack size 1.5kg Best before 01 May 2021 & 01 June 2021 Allergens Gluten (wheat) Risk statement Allergen(s): Wheat (gluten) This product contains wheat (gluten) making it a possible health risk for anyone with an allergy or intolerance to gluten. Action taken by the company Lakeland is recalling the above product from customers and have been advised to contact the relevant allergy support organisations, which will tell their members about the recall. The company has also issued a point-of-sale notice to its customers. These notices explain to customers why the product is being recalled and tell them what to do if they have bought the product. Please see the attached notice. Customer Notice - Lakeland Flower & White-Bake On-Strong White Bread Flour Our advice to consumers If you have bought the above product and have an allergy or intolerance to gluten, do not eat it. Instead return it to the store from where it was bought for a full refund. About allergy alerts Sometimes there will be a problem with a food product that means it should not be sold. Then it might be 'withdrawn' (taken off the shelves) or 'recalled' (when customers are asked to return the product). Sometimes foods have to be withdrawn or recalled if there is a risk to consumers because the allergy labelling is missing or incorrect or if there is any other food allergy risk. When there is a food allergy risk, the FSA will issue an Allergy Alert. Ref: FSA-AA-71-2020 Subscribe to news and alerts
Lakeland is recalling Flower & White, Bake On Strong White Bread Flour because it contains wheat (gluten). A limited batch of this product was mislabelled as gluten free on the rear of the packet. This means the product is a possible health risk for anyone with an allergy or intolerance to wheat or gluten. Product details Flower & White, Bake On Strong White Bread Flour Pack size 1.5kg Best before 01 May 2021 & 01 June 2021 Allergens Gluten (wheat) Risk statement Allergen(s): Wheat (gluten) This product contains wheat (gluten) making it a possible health risk for anyone with an allergy or intolerance to gluten. Action taken by the company Lakeland is recalling the above product from customers and have been advised to contact the relevant allergy support organisations, which will tell their members about the recall. The company has also issued a point-of-sale notice to its customers. These notices explain to customers why the product is being recalled and tell them what to do if they have bought the product. Please see the attached notice. Customer Notice - Lakeland Flower & White-Bake On-Strong White Bread Flour Our advice to consumers If you have bought the above product and have an allergy or intolerance to gluten, do not eat it. Instead return it to the store from where it was bought for a full refund. About allergy alerts Sometimes there will be a problem with a food product that means it should not be sold. Then it might be 'withdrawn' (taken off the shelves) or 'recalled' (when customers are asked to return the product). Sometimes foods have to be withdrawn or recalled if there is a risk to consumers because the allergy labelling is missing or incorrect or if there is any other food allergy risk. When there is a food allergy risk, the FSA will issue an Allergy Alert. Ref: FSA-AA-71-2020 Subscribe to news and alerts",fraud,cereals and bakery products,product category/characteristics,white bread flour
4666,2020,12,12,ca,Eggs from Hilly Acres Farm recalled due to Salmonella,"Food Recall Warning - Eggs from Hilly Acres Farm recalled due to Salmonella From: Canadian Food Inspection Agency Recall date: December 12, 2020 Reason for recall: Microbiological - Salmonella Hazard classification: Class 2 Company / Firm: Hilly Acres Farm Distribution: Newfoundland and Labrador Extent of the distribution: Retail Contents Recall details What you should do Background Illnesses Photos Public enquiries and media Recall details Ottawa, December 12, 2020 - Hilly Acres Farm is recalling eggs from the marketplace due to possible Salmonella contamination. Consumers should not consume and distributors, retailers, and food service establishments such as hotels, restaurants, cafeterias, hospitals, and nursing homes should not serve, sell, or use the recalled products described below. The recalled products have only been sold in Newfoundland and Labrador. Only eggs from Hilly Acres Farm with best before dates indicated in the table below where the lot code contains “N38” or where there is no lot code on the package are implicated by the recall. Recalled products Brand Product Size UPC Codes Farmer John Eyking Large Size Eggs 12 eggs 0 73557 00002 1 DEC 27 N38 JAN 3 N38 JAN 10 N38 Farmer John Eyking Large Size Brown Eggs 12 eggs 0 73557 00005 2 DEC 27 N38 JAN 3 N38 JAN 10 N38 Nova Eggs Large Size White Eggs 18 eggs 0 59001 90118 2 JAN 10 N38 What you should do If you think you became sick from consuming a recalled product, call your doctor. Check to see if you have the recalled products in your home or establishment. Recalled products should be thrown out or returned to the location where they were purchased. Food contaminated with Salmonella may not look or smell spoiled but can still make you sick. Young children, pregnant women, the elderly and people with weakened immune systems may contract serious and sometimes deadly infections. Healthy people may experience short-term symptoms such as fever, headache, vomiting, nausea, abdominal cramps and diarrhea. Long-term complications may include severe arthritis. Learn more about the health risks Sign up for recall notifications by email and follow us on social media View our detailed explanation of the food safety investigation and recall process Report a food safety or labelling concern Background This recall was triggered by test results. The Canadian Food Inspection Agency (CFIA) is conducting a food safety investigation, which may lead to the recall of other products. If other high-risk products are recalled, the CFIA will notify the public through updated Food Recall Warnings. The CFIA is verifying that industry is removing the recalled products from the marketplace. Illnesses There have been no reported illnesses associated with the consumption of these products. Product photos Printer ready version of photos Public enquiries and media Public enquiries Toll-free: 1-800-442-2342 (Canada and U.S.) Telephone: 1-613-773-2342 (local or international) Email: cfia.enquiries-demandederenseignements.acia@canada.ca Media relations Telephone: 613-773-6600 Email: cfia.media.acia@canada.ca Report a problem on this page Date modified: 2020-12-12",biological,"meat, egg and dairy products",salmonella,eggs
4667,2020,12,14,uk,Tesco recalls Tesco Finest Festive Fruit &amp; Nut Selection because of undeclared sulphur dioxide,"Tesco is recalling Tesco Finest Festive Fruit & Nut Selection because some packs have been mispacked in Tesco Finest Festive Dark Chocolate Brazil Nuts packaging and therefore sulphur dioxide is not mentioned on the label. This means the product is a possible health risk for anyone with a sensitivity to sulphur dioxide and/or sulphites. The correctly packed product is not affected by this recall. Product details Tesco Finest Festive Fruit & Nut Selection Pack size 225g Best before End: May 2021 Allergens Sulphur dioxide and/or sulphites Risk statement Allergen(s): Sulphur dioxide and/or sulphites This product contains sulphur dioxide, making it a possible health risk for anyone with a sensitivity to sulphur dioxide and/or sulphites. Action taken by the company Tesco is recalling the above product from customers and has contacted the relevant allergy support organisations, which will tell their members about the recall. The company has also issued a recall notice to its customers, which explains to customers why the product is being recalled and tells them what to do if they have bought the product. Please see the attached notice. Customer notice Tesco Finest Festive Fruit and Nut Selection Our advice to consumers If you have bought the above mispacked product and have a sensitivity to sulphur dioxide and/or sulphites, do not eat it. Instead, return it to the store from where it was bought or if preferred, contact Tesco’s Customer Helpline on 0800 505 555 for a full refund without returning the product to store. About allergy alerts Sometimes there will be a problem with a food product that means it should not be sold. Then it might be 'withdrawn' (taken off the shelves) or 'recalled' (when customers are asked to return the product). Sometimes foods have to be withdrawn or recalled if there is a risk to consumers because the allergy labelling is missing or incorrect or if there is any other food allergy risk. When there is a food allergy risk, the FSA will issue an Allergy Alert. Ref: FSA-AA-73-2020 Subscribe to news and alerts
Tesco is recalling Tesco Finest Festive Fruit & Nut Selection because some packs have been mispacked in Tesco Finest Festive Dark Chocolate Brazil Nuts packaging and therefore sulphur dioxide is not mentioned on the label. This means the product is a possible health risk for anyone with a sensitivity to sulphur dioxide and/or sulphites. The correctly packed product is not affected by this recall. Product details Tesco Finest Festive Fruit & Nut Selection Pack size 225g Best before End: May 2021 Allergens Sulphur dioxide and/or sulphites Risk statement Allergen(s): Sulphur dioxide and/or sulphites This product contains sulphur dioxide, making it a possible health risk for anyone with a sensitivity to sulphur dioxide and/or sulphites. Action taken by the company Tesco is recalling the above product from customers and has contacted the relevant allergy support organisations, which will tell their members about the recall. The company has also issued a recall notice to its customers, which explains to customers why the product is being recalled and tells them what to do if they have bought the product. Please see the attached notice. Customer notice Tesco Finest Festive Fruit and Nut Selection Our advice to consumers If you have bought the above mispacked product and have a sensitivity to sulphur dioxide and/or sulphites, do not eat it. Instead, return it to the store from where it was bought or if preferred, contact Tesco’s Customer Helpline on 0800 505 555 for a full refund without returning the product to store. About allergy alerts Sometimes there will be a problem with a food product that means it should not be sold. Then it might be 'withdrawn' (taken off the shelves) or 'recalled' (when customers are asked to return the product). Sometimes foods have to be withdrawn or recalled if there is a risk to consumers because the allergy labelling is missing or incorrect or if there is any other food allergy risk. When there is a food allergy risk, the FSA will issue an Allergy Alert. Ref: FSA-AA-73-2020 Subscribe to news and alerts",fraud,"nuts, nut products and seeds",sulphur dioxide,mix of nuts
4668,2020,12,14,ca,Rougié Sarlat brand Terrine of Duck Foie Gras recalled due to undeclared gluten and wheat,"Food Recall Warning (Allergen) - Rougié Sarlat brand Terrine of Duck Foie Gras recalled due to undeclared gluten and wheat From: Canadian Food Inspection Agency Recall date: December 14, 2020 Reason for recall: Allergen - Gluten, Allergen - Wheat Hazard classification: Class 1 Company / Firm: Aurpal Inc. Distribution: Alberta, Quebec Extent of the distribution: Hotel/Restaurant/Institutional, Retail Reference number: 14145 Contents Recalled products Public enquiries and media Recalled products Brand Name Common Name Size UPC Code(s) on Product Rougié Sarlat Terrine of Duck Foie Gras 1 kg 0 79343 00555 3 620311001 2022MA07 Public enquiries and media Public enquiries Toll-free: 1-800-442-2342 (Canada and U.S.) Telephone: 1-613-773-2342 (local or international) Email: cfia.enquiries-demandederenseignements.acia@canada.ca Media relations Telephone: 613-773-6600 Email: cfia.media.acia@canada.ca Report a problem on this page Date modified: 2020-12-24",allergens,"meat, egg and dairy products",cereals containing gluten and products thereof,foie gras
4669,2020,12,15,ca,Certain Compliments brand and Levitts brand deli meat products recalled due to Listeria monocytogenes,"Updated Food Recall Warning - Certain Compliments brand and Levitts brand deli meat products recalled due to Listeria monocytogenes From: Canadian Food Inspection Agency Recall date: December 15, 2020 Reason for recall: Microbiological - Listeria Hazard classification: Class 1 Company / Firm: Levitts Foods (Canada) Inc. Distribution: Alberta, Nova Scotia, Ontario, Possibly National, Quebec Extent of the distribution: Consumer Contents Recall details What you should do Background Illnesses Related recalls Photos Public enquiries and media Recall details Ottawa, December 15, 2020 - The food recall warning issued on December 7, 2020 has been updated to include additional product information. This additional information was identified during the Canadian Food Inspection Agency's (CFIA) food safety investigation. Levitts Foods (Canada) Inc. is recalling certain Compliments brand and Levitts brand deli meat products from the marketplace due to possible Listeria monocytogenes contamination. Consumers should not consume the recalled products described below. Recalled product Brand Product Size UPC Codes Compliments Montreal-Style Smoked Meat 175 g 0 68820 13357 5 BEST BEFORE 2021JA20 EST 48 Levitts Corned Beef 150 g 8 82756 72084 1 BEST BEFORE 2021JA20 EST 48 Levitts New York Style Pastrami 150 g 8 82756 73084 0 BEST BEFORE 2021JA20 EST 48 What you should do If you think you became sick from consuming a recalled product, call your doctor. Check to see if you have the recalled products in your home. Recalled products should be thrown out or returned to the store where they were purchased. Food contaminated with Listeria monocytogenes may not look or smell spoiled but can still make you sick. Symptoms can include vomiting, nausea, persistent fever, muscle aches, severe headache and neck stiffness. Pregnant women, the elderly and people with weakened immune systems are particularly at risk. Although infected pregnant women may experience only mild, flu-like symptoms, the infection can lead to premature delivery, infection of the newborn or even stillbirth. In severe cases of illness, people may die. Learn more about the health risks Sign up for recall notifications by email and follow us on social media View our detailed explanation of the food safety investigation and recall process Report a food safety or labelling concern Background This recall was triggered by CFIA test results. The CFIA is conducting a food safety investigation, which may lead to the recall of other products. If other high-risk products are recalled, the CFIA will notify the public through updated Food Recall Warnings. The CFIA is verifying that industry is removing the recalled products from the marketplace. Illnesses There have been no reported illnesses associated with the consumption of these products. However, there has been one reported illness that may be associated with the consumption of the products included in the Food Recall Warning of December 7, 2020. Related recalls 2020-12-07 - Certain Compliments brand, Levitts brand, and The Deli-Shop brand deli meat products recalled due to Listeria monocytogenes 2020-11-22 - Compliments brand Smoked Beef Pastrami recalled due to Listeria monocytogenes Product photos Printer ready version of photos Public enquiries and media Company information Levitts Foods (Canada) Inc.: Simon Larochelle, 514-367-1654 Public enquiries Toll-free: 1-800-442-2342 (Canada and U.S.) Telephone: 1-613-773-2342 (local or international) Email: cfia.enquiries-demandederenseignements.acia@canada.ca Media relations Telephone: 613-773-6600 Email: cfia.media.acia@canada.ca Report a problem on this page Date modified: 2020-12-15",biological,"meat, egg and dairy products",listeria monocytogenes,meat and meat products (other than poultry)
4670,2020,12,16,hk,Prepackaged curry imported from UK may contain allergen (milk),"Prepackaged curry imported from UK may contain allergen (milk) The Centre for Food Safety (CFS) of the Food and Environmental Hygiene Department today (December 16) noted that a kind of prepackaged curry manufactured in the United Kingdom (UK) might contain milk, an allergen, but it was not declared on the product's food label. Consumers who are allergic to milk are advised not to eat the affected product. The trade should also stop using or selling the product concerned immediately should they possess it. Product details are as follows: Product name: Balanced For You Red Thai Chicken Curry Brand: M&S Place of origin: UK Sole importer: Alf Retail Hong Kong Limited Net weight: 380 grams per pack Use-by date: December 14, 2020 ""The CFS, through its Food Incident Surveillance System, noted notices issued by the Food Standards Agency of the UK and the Food Safety Authority of Ireland that the above-mentioned product is under recall because it may contain milk but the ingredient is undeclared on the food label,"" a spokesman for the CFS said. Upon learning of the incident, the CFS immediately followed up with major local importers and retailers. Preliminary investigation found that the above-mentioned sole importer had imported the above affected product which had been sold in its chain stores. The importer has already stopped sale and removed from shelves the affected product and initiated a recall. Members of the public may call its hotline at 3656 2253 during office hours for enquiries about the recall. The spokesman advised consumers who are allergic to milk to stop consuming the product concerned. They should seek medical treatment if they feel unwell after consuming it. ""People who are allergic to milk may have an immunologic response like vomiting, diarrhoea and rash upon consumption of food containing this allergen. In severe cases, anaphylactic shock may even develop. As for other members of the public, generally speaking, they would not be subject to such reactions when the food in question is consumed,"" he said. Consumers should also take note of the best-before or use-by date of the food items before purchase or consumption, and food beyond its use-by date should be avoided. The CFS will continue to follow up on the incident and take appropriate action. Investigation is ongoing.   Ends/Wednesday, December 16, 2020",allergens,herbs and spices,milk and products thereof,curry
4671,2020,12,17,uk,Windmill Organics recalls Biona Organic Horseradish Relish because of undeclared mustard,"Windmill Organics is recalling Biona Organic Horseradish Relish because it contains mustard which is not mentioned on the label. Some jars have been incorrectly filled with Horseradish Mustard. This means the product is a possible health risk for anyone with an allergy to mustard. Product details Biona Organic Horseradish Relish Pack size 125ml Batch code 83 Best before 15 May 2021 Allergens Mustard Risk statement Allergen(s): Mustard This product contains mustard making it a possible health risk for anyone with an allergy to mustard. Action taken by the company Windmill Organics is recalling the above product from customers and has been advised to contact the relevant allergy support organisations, which will tell their members about the recall. The company has also issued a point-of-sale notice to its customers. These notices explain to customers why the product is being recalled and tell them what to do if they have bought the product. Please see the attached notice. Customer notice: Windmill Organics recalls Biona organic Horseradish relish Our advice to consumers If you have bought the above product and have an allergy to mustard, do not eat it. Instead return it to the store from where it was bought for a full refund. About allergy alerts Sometimes there will be a problem with a food product that means it should not be sold. Then it might be 'withdrawn' (taken off the shelves) or 'recalled' (when customers are asked to return the product). Sometimes foods have to be withdrawn or recalled if there is a risk to consumers because the allergy labelling is missing or incorrect or if there is any other food allergy risk. When there is a food allergy risk, the FSA will issue an Allergy Alert. Ref: FSA-AA-74-2020 Subscribe to news and alerts
Windmill Organics is recalling Biona Organic Horseradish Relish because it contains mustard which is not mentioned on the label. Some jars have been incorrectly filled with Horseradish Mustard. This means the product is a possible health risk for anyone with an allergy to mustard. Product details Biona Organic Horseradish Relish Pack size 125ml Batch code 83 Best before 15 May 2021 Allergens Mustard Risk statement Allergen(s): Mustard This product contains mustard making it a possible health risk for anyone with an allergy to mustard. Action taken by the company Windmill Organics is recalling the above product from customers and has been advised to contact the relevant allergy support organisations, which will tell their members about the recall. The company has also issued a point-of-sale notice to its customers. These notices explain to customers why the product is being recalled and tell them what to do if they have bought the product. Please see the attached notice. Customer notice: Windmill Organics recalls Biona organic Horseradish relish Our advice to consumers If you have bought the above product and have an allergy to mustard, do not eat it. Instead return it to the store from where it was bought for a full refund. About allergy alerts Sometimes there will be a problem with a food product that means it should not be sold. Then it might be 'withdrawn' (taken off the shelves) or 'recalled' (when customers are asked to return the product). Sometimes foods have to be withdrawn or recalled if there is a risk to consumers because the allergy labelling is missing or incorrect or if there is any other food allergy risk. When there is a food allergy risk, the FSA will issue an Allergy Alert. Ref: FSA-AA-74-2020 Subscribe to news and alerts",allergens,fruits and vegetables,mustard and products thereof,horseradish in jars
4672,2020,12,17,uk,Costa Coffee recalls Jammy Rudolph Shortcake because of undeclared egg,"Costa Coffee is recalling Jammy Rudolph Shortcake because it contains egg which is not mentioned on the label. This means the product is a possible health risk for anyone with an allergy or intolerance to egg. Product details Jammy Rudolph Shortcake Pack size 62g Batch code All batches Best before 07 January 2021 Allergens Egg Risk statement Allergen(s): Egg This product contains egg making it a possible health risk for anyone with an allergy or intolerance to egg. Action taken by the company Costa Coffee is recalling the above product from customers and has contacted the relevant allergy support organisations, which will tell their members about the recall. The company has also issued a point-of-sale notice to its customers. These notices explain to customers why the product is being recalled and tell them what to do if they have bought the product. Please see the attached notice. Customer Notice: Costa Coffee Jammy Rudolph Shortcake Our advice to consumers If you have bought the above product and have an allergy or intolerance to egg do not eat it. Instead return it to the store from where it was bought for a full refund. About allergy alerts Sometimes there will be a problem with a food product that means it should not be sold. Then it might be 'withdrawn' (taken off the shelves) or 'recalled' (when customers are asked to return the product). Sometimes foods have to be withdrawn or recalled if there is a risk to consumers because the allergy labelling is missing or incorrect or if there is any other food allergy risk. When there is a food allergy risk, the FSA will issue an Allergy Alert. Ref: FSA-AA-76-2020 Subscribe to news and alerts
Costa Coffee is recalling Jammy Rudolph Shortcake because it contains egg which is not mentioned on the label. This means the product is a possible health risk for anyone with an allergy or intolerance to egg. Product details Jammy Rudolph Shortcake Pack size 62g Batch code All batches Best before 07 January 2021 Allergens Egg Risk statement Allergen(s): Egg This product contains egg making it a possible health risk for anyone with an allergy or intolerance to egg. Action taken by the company Costa Coffee is recalling the above product from customers and has contacted the relevant allergy support organisations, which will tell their members about the recall. The company has also issued a point-of-sale notice to its customers. These notices explain to customers why the product is being recalled and tell them what to do if they have bought the product. Please see the attached notice. Customer Notice: Costa Coffee Jammy Rudolph Shortcake Our advice to consumers If you have bought the above product and have an allergy or intolerance to egg do not eat it. Instead return it to the store from where it was bought for a full refund. About allergy alerts Sometimes there will be a problem with a food product that means it should not be sold. Then it might be 'withdrawn' (taken off the shelves) or 'recalled' (when customers are asked to return the product). Sometimes foods have to be withdrawn or recalled if there is a risk to consumers because the allergy labelling is missing or incorrect or if there is any other food allergy risk. When there is a food allergy risk, the FSA will issue an Allergy Alert. Ref: FSA-AA-76-2020 Subscribe to news and alerts",allergens,cereals and bakery products,eggs and products thereof,cakes
4673,2020,12,17,ca,President's Choice brand spread and dip products recalled due to spoilage,"Notification - President's Choice brand spread and dip products recalled due to spoilage From: Canadian Food Inspection Agency Recall / advisory date: December 17, 2020 Reason for recall / advisory: Microbiological - Non harmful (Quality/Spoilage) Hazard classification: Class 3 Company / Firm: Celtrade Canada Inc. Distribution: Alberta, Nova Scotia, Ontario, Quebec Extent of the distribution: Retail Reference number: 14066 Contents Affected products Public enquiries and media Affected products Brand Name Common Name Size UPC Code(s) on Product President's Choice Roasted Garlic Mayo Spread 300 ml 0 60383 99517 1 2021 JN 05 President's Choice Not-So-Secret Spread and Dip 300 ml 0 60383 19238 9 2021 MA 03 President's Choice Joppie Spread and Dip 300 ml 0 60383 19237 2 2021 JL 02 Public enquiries and media Public enquiries Toll-free: 1-800-442-2342 (Canada and U.S.) Telephone: 1-613-773-2342 (local or international) Email: cfia.enquiries-demandederenseignements.acia@canada.ca Media relations Telephone: 613-773-6600 Email: cfia.media.acia@canada.ca Report a problem on this page Date modified: 2020-12-18",organoleptic aspects,"soups, broths, sauces and condiments",spoilage,spread
